simulation_name,sim_type,m_value,rep_index,overall_return,commit_return,n,n_repetitions
etc_cfr_vs_cfr,run,80000.0,69,-0.06862,-0.35225,100000,100
etc_cfr_vs_cfr,run,80000.0,70,-0.05516,-0.3216,100000,100
etc_cfr_vs_cfr,run,80000.0,71,-0.09226,-0.46175,100000,100
etc_cfr_vs_cfr,run,80000.0,72,-0.08176,-0.42505,100000,100
etc_cfr_vs_cfr,run,80000.0,73,-0.05423,-0.3442,100000,100
etc_cfr_vs_cfr,run,80000.0,74,-0.06263,-0.2811,100000,100
etc_cfr_vs_cfr,run,80000.0,75,-0.06312,-0.35655,100000,100
etc_cfr_vs_cfr,run,80000.0,76,-0.07989,-0.365,100000,100
etc_cfr_vs_cfr,run,80000.0,77,-0.01538,-0.19275,100000,100
etc_cfr_vs_cfr,run,80000.0,78,-0.07625,-0.41715,100000,100
etc_cfr_vs_cfr,run,80000.0,79,-0.10419,-0.485,100000,100
etc_cfr_vs_cfr,run,80000.0,80,-0.10251,-0.53825,100000,100
etc_cfr_vs_cfr,run,80000.0,81,-0.08378,-0.3966,100000,100
etc_cfr_vs_cfr,run,80000.0,82,-0.08463,-0.42645,100000,100
etc_cfr_vs_cfr,run,80000.0,83,-0.07327,-0.34515,100000,100
etc_cfr_vs_cfr,run,80000.0,84,-0.08753,-0.4394,100000,100
etc_cfr_vs_cfr,run,80000.0,85,-0.07957,-0.4405,100000,100
etc_cfr_vs_cfr,run,80000.0,86,-0.08224,-0.44035,100000,100
etc_cfr_vs_cfr,run,80000.0,87,-0.09009,-0.4571,100000,100
etc_cfr_vs_cfr,run,80000.0,88,-0.07613,-0.44,100000,100
etc_cfr_vs_cfr,run,80000.0,89,-0.08341,-0.43315,100000,100
etc_cfr_vs_cfr,run,80000.0,90,-0.08451,-0.4288,100000,100
etc_cfr_vs_cfr,run,80000.0,91,-0.11252,-0.47515,100000,100
etc_cfr_vs_cfr,run,80000.0,92,-0.08637,-0.4293,100000,100
etc_cfr_vs_cfr,run,80000.0,93,-0.09223,-0.5286,100000,100
etc_cfr_vs_cfr,run,80000.0,94,-0.0714,-0.365,100000,100
etc_cfr_vs_cfr,run,80000.0,95,-0.07795,-0.37795,100000,100
etc_cfr_vs_cfr,run,80000.0,96,-0.09725,-0.3906,100000,100
etc_cfr_vs_cfr,run,80000.0,97,-0.12135,-0.57525,100000,100
etc_cfr_vs_cfr,run,80000.0,98,-0.10413,-0.48105,100000,100
etc_cfr_vs_cfr,run,80000.0,99,-0.07215,-0.3656,100000,100
etc_v3_thresh10,run,5000.0,0,0.31152,0.3648631578947368,100000,100
etc_v3_thresh10,run,5000.0,1,0.20824,0.2565789473684211,100000,100
etc_v3_thresh10,run,5000.0,2,0.30249,0.3533473684210526,100000,100
etc_v3_thresh10,run,5000.0,3,0.311,0.3609473684210526,100000,100
etc_v3_thresh10,run,5000.0,4,0.27483,0.3233052631578947,100000,100
etc_v3_thresh10,run,5000.0,5,0.18118,0.2234421052631579,100000,100
etc_v3_thresh10,run,5000.0,6,0.32114,0.3730315789473684,100000,100
etc_v3_thresh10,run,5000.0,7,0.30327,0.3485684210526316,100000,100
etc_v3_thresh10,run,5000.0,8,0.14692,0.1925263157894736,100000,100
etc_v3_thresh10,run,5000.0,9,0.25219,0.2995684210526316,100000,100
etc_v3_thresh10,run,5000.0,10,0.22566,0.2640210526315789,100000,100
etc_v3_thresh10,run,5000.0,11,0.16563,0.2100736842105263,100000,100
etc_v3_thresh10,run,5000.0,12,0.03197,0.0688,100000,100
etc_v3_thresh10,run,5000.0,13,0.15497,0.1989263157894736,100000,100
etc_v3_thresh10,run,5000.0,14,0.24985,0.2924947368421052,100000,100
etc_v3_thresh10,run,5000.0,15,0.07768,0.112,100000,100
etc_v3_thresh10,run,5000.0,16,0.28063,0.3253578947368421,100000,100
etc_v3_thresh10,run,5000.0,17,0.27874,0.3273473684210526,100000,100
etc_v3_thresh10,run,5000.0,18,0.13185,0.1761894736842105,100000,100
etc_v3_thresh10,run,5000.0,19,0.13224,0.1775368421052631,100000,100
etc_v3_thresh10,run,5000.0,20,0.3097,0.3579368421052631,100000,100
etc_v3_thresh10,run,5000.0,21,0.23427,0.2773052631578947,100000,100
etc_v3_thresh10,run,5000.0,22,0.32919,0.3756315789473684,100000,100
etc_v3_thresh10,run,5000.0,23,0.08321,0.1202105263157894,100000,100
etc_v3_thresh10,run,5000.0,24,0.36686,0.4234105263157894,100000,100
etc_v3_thresh10,run,5000.0,25,0.22022,0.2658210526315789,100000,100
etc_v3_thresh10,run,5000.0,26,0.21055,0.2640526315789473,100000,100
etc_v3_thresh10,run,5000.0,27,0.24169,0.2854526315789473,100000,100
etc_v3_thresh10,run,5000.0,28,0.20341,0.2494315789473684,100000,100
etc_v3_thresh10,run,5000.0,29,0.21305,0.261178947368421,100000,100
etc_v3_thresh10,run,5000.0,30,0.22091,0.2690947368421053,100000,100
etc_v3_thresh10,run,5000.0,31,0.30138,0.3446526315789474,100000,100
etc_v3_thresh10,run,5000.0,32,0.30661,0.3555894736842105,100000,100
etc_v3_thresh10,run,5000.0,33,0.29683,0.3416947368421053,100000,100
etc_v3_thresh10,run,5000.0,34,-0.16021,-0.1360105263157894,100000,100
etc_v3_thresh10,run,5000.0,35,0.22769,0.2726210526315789,100000,100
etc_v3_thresh10,run,5000.0,36,-0.01103,0.0249052631578947,100000,100
etc_v3_thresh10,run,5000.0,37,0.26392,0.3147894736842105,100000,100
etc_v3_thresh10,run,5000.0,38,0.2947,0.3403052631578947,100000,100
etc_v3_thresh10,run,5000.0,39,0.16605,0.2118315789473684,100000,100
etc_v3_thresh10,run,5000.0,40,0.22333,0.2697894736842105,100000,100
etc_v3_thresh10,run,5000.0,41,0.21794,0.2642315789473684,100000,100
etc_v3_thresh10,run,5000.0,42,0.28542,0.3367894736842105,100000,100
etc_v3_thresh10,run,5000.0,43,0.20175,0.243578947368421,100000,100
etc_v3_thresh10,run,5000.0,44,0.2371,0.2816315789473684,100000,100
etc_v3_thresh10,run,5000.0,45,0.15927,0.1972210526315789,100000,100
etc_v3_thresh10,run,5000.0,46,0.23465,0.2812210526315789,100000,100
etc_v3_thresh10,run,5000.0,47,0.16357,0.2116210526315789,100000,100
etc_v3_thresh10,run,5000.0,48,0.25151,0.2954315789473684,100000,100
etc_v3_thresh10,run,5000.0,49,0.17162,0.2126421052631578,100000,100
etc_v3_thresh10,run,5000.0,50,0.16862,0.2027368421052631,100000,100
etc_v3_thresh10,run,5000.0,51,0.27681,0.3234,100000,100
etc_v3_thresh10,run,5000.0,52,0.25005,0.2979157894736842,100000,100
etc_v3_thresh10,run,5000.0,53,0.0962,0.1363894736842105,100000,100
etc_v3_thresh10,run,5000.0,54,0.18797,0.2345473684210526,100000,100
etc_v3_thresh10,run,5000.0,55,0.21617,0.2639263157894737,100000,100
etc_v3_thresh10,run,5000.0,56,-0.26122,-0.2462,100000,100
etc_v3_thresh10,run,5000.0,57,0.18205,0.2191263157894737,100000,100
etc_v3_thresh10,run,5000.0,58,0.26479,0.3075052631578947,100000,100
etc_v3_thresh10,run,5000.0,59,0.21254,0.2542,100000,100
etc_v3_thresh10,run,5000.0,60,0.24005,0.2842631578947368,100000,100
etc_v3_thresh10,run,5000.0,61,-0.30478,-0.2891578947368421,100000,100
etc_v3_thresh10,run,5000.0,62,0.28352,0.3247052631578947,100000,100
etc_v3_thresh10,run,5000.0,63,0.30681,0.3567052631578947,100000,100
etc_v3_thresh10,run,5000.0,64,0.16883,0.2050315789473684,100000,100
etc_v3_thresh10,run,5000.0,65,0.221,0.2704947368421053,100000,100
etc_v3_thresh10,run,5000.0,66,-0.22961,-0.2121473684210526,100000,100
etc_v3_thresh10,run,5000.0,67,0.35988,0.4108,100000,100
etc_v3_thresh10,run,5000.0,68,0.23988,0.2822,100000,100
etc_v3_thresh10,run,5000.0,69,0.29678,0.3491473684210526,100000,100
etc_v3_thresh10,run,5000.0,70,0.04032,0.0701578947368421,100000,100
etc_v3_thresh10,run,5000.0,71,0.27047,0.3233473684210526,100000,100
etc_v3_thresh10,run,5000.0,72,0.1533,0.1927684210526316,100000,100
etc_v3_thresh10,run,5000.0,73,0.23576,0.2819263157894737,100000,100
etc_v3_thresh10,run,5000.0,74,0.23581,0.2823263157894737,100000,100
etc_v3_thresh10,run,5000.0,75,0.14573,0.1838736842105263,100000,100
etc_v3_thresh10,run,5000.0,76,0.20614,0.2516526315789473,100000,100
etc_v3_thresh10,run,5000.0,77,0.27227,0.3179578947368421,100000,100
etc_v3_thresh10,run,5000.0,78,0.22854,0.2748947368421052,100000,100
etc_v3_thresh10,run,5000.0,79,0.25061,0.2914631578947368,100000,100
etc_v3_thresh10,run,5000.0,80,0.35168,0.3951263157894736,100000,100
etc_v3_thresh10,run,5000.0,81,0.25381,0.3002947368421053,100000,100
etc_v3_thresh10,run,5000.0,82,0.23031,0.2744736842105263,100000,100
etc_v3_thresh10,run,5000.0,83,0.22246,0.2626421052631579,100000,100
etc_v3_thresh10,run,5000.0,84,0.02413,0.0629473684210526,100000,100
etc_v3_thresh10,run,5000.0,85,0.10938,0.1531578947368421,100000,100
etc_v3_thresh10,run,5000.0,86,0.1452,0.1836421052631578,100000,100
etc_v3_thresh10,run,5000.0,87,0.16834,0.2097157894736842,100000,100
etc_v3_thresh10,run,5000.0,88,0.16074,0.1958526315789473,100000,100
etc_v3_thresh10,run,5000.0,89,0.22662,0.2671578947368421,100000,100
etc_v3_thresh10,run,5000.0,90,0.20538,0.2525052631578947,100000,100
etc_v3_thresh10,run,5000.0,91,0.28714,0.3389578947368421,100000,100
etc_v3_thresh10,run,5000.0,92,0.13442,0.1730631578947368,100000,100
etc_v3_thresh10,run,5000.0,93,0.26492,0.3133157894736842,100000,100
etc_v3_thresh10,run,5000.0,94,0.28181,0.3322736842105263,100000,100
etc_v3_thresh10,run,5000.0,95,0.2384,0.2839684210526316,100000,100
etc_v3_thresh10,run,5000.0,96,0.10783,0.1469578947368421,100000,100
etc_v3_thresh10,run,5000.0,97,0.28582,0.3341578947368421,100000,100
etc_v3_thresh10,run,5000.0,98,0.10526,0.1458631578947368,100000,100
etc_v3_thresh10,run,5000.0,99,0.20528,0.2562421052631579,100000,100
etc_v3_thresh10,run,10000.0,0,0.18393,0.2754888888888889,100000,100
etc_v3_thresh10,run,10000.0,1,0.16135,0.2445555555555555,100000,100
etc_v3_thresh10,run,10000.0,2,0.18291,0.2635222222222222,100000,100
etc_v3_thresh10,run,10000.0,3,0.31431,0.4087555555555555,100000,100
etc_v3_thresh10,run,10000.0,4,0.34936,0.4611444444444444,100000,100
etc_v3_thresh10,run,10000.0,5,0.22741,0.3199333333333333,100000,100
etc_v3_thresh10,run,10000.0,6,0.06698,0.1462666666666666,100000,100
etc_v3_thresh10,run,10000.0,7,0.18032,0.2712777777777778,100000,100
etc_v3_thresh10,run,10000.0,8,0.287,0.3836222222222222,100000,100
etc_v3_thresh10,run,10000.0,9,0.16051,0.2444666666666666,100000,100
etc_v3_thresh10,run,10000.0,10,0.19076,0.2878222222222222,100000,100
etc_v3_thresh10,run,10000.0,11,0.32034,0.4291444444444444,100000,100
etc_v3_thresh10,run,10000.0,12,0.14264,0.2338666666666666,100000,100
etc_v3_thresh10,run,10000.0,13,0.15605,0.2510333333333333,100000,100
etc_v3_thresh10,run,10000.0,14,0.18847,0.2788555555555556,100000,100
etc_v3_thresh10,run,10000.0,15,0.19525,0.2845111111111111,100000,100
etc_v3_thresh10,run,10000.0,16,0.2069,0.3033111111111111,100000,100
etc_v3_thresh10,run,10000.0,17,0.2172,0.3111111111111111,100000,100
etc_v3_thresh10,run,10000.0,18,0.2063,0.2941222222222222,100000,100
etc_v3_thresh10,run,10000.0,19,0.34365,0.4531888888888888,100000,100
etc_v3_thresh10,run,10000.0,20,0.20056,0.2915666666666666,100000,100
etc_v3_thresh10,run,10000.0,21,0.30923,0.4051888888888889,100000,100
etc_v3_thresh10,run,10000.0,22,0.20253,0.2943333333333333,100000,100
etc_v3_thresh10,run,10000.0,23,0.25309,0.3461,100000,100
etc_v3_thresh10,run,10000.0,24,0.13498,0.2142555555555555,100000,100
etc_v3_thresh10,run,10000.0,25,0.2129,0.2987,100000,100
etc_v3_thresh10,run,10000.0,26,0.18208,0.2718888888888889,100000,100
etc_v3_thresh10,run,10000.0,27,0.28507,0.3856666666666666,100000,100
etc_v3_thresh10,run,10000.0,28,0.20242,0.2900222222222222,100000,100
etc_v3_thresh10,run,10000.0,29,0.15505,0.2480222222222222,100000,100
etc_v3_thresh10,run,10000.0,30,0.22189,0.3157,100000,100
etc_v3_thresh10,run,10000.0,31,0.18734,0.2806111111111111,100000,100
etc_v3_thresh10,run,10000.0,32,0.08387,0.1546111111111111,100000,100
etc_v3_thresh10,run,10000.0,33,0.19045,0.2843555555555555,100000,100
etc_v3_thresh10,run,10000.0,34,0.11222,0.1973555555555555,100000,100
etc_v3_thresh10,run,10000.0,35,0.26333,0.3599222222222222,100000,100
etc_v3_thresh10,run,10000.0,36,0.17737,0.2588666666666667,100000,100
etc_v3_thresh10,run,10000.0,37,0.34858,0.4544777777777777,100000,100
etc_v3_thresh10,run,10000.0,38,0.22172,0.3189444444444444,100000,100
etc_v3_thresh10,run,10000.0,39,0.20633,0.2970333333333333,100000,100
etc_v3_thresh10,run,10000.0,40,0.30187,0.4113888888888889,100000,100
etc_v3_thresh10,run,10000.0,41,0.12492,0.2091222222222222,100000,100
etc_v3_thresh10,run,10000.0,42,0.12508,0.2044555555555555,100000,100
etc_v3_thresh10,run,10000.0,43,0.05864,0.1387777777777777,100000,100
etc_v3_thresh10,run,10000.0,44,0.24357,0.3301555555555555,100000,100
etc_v3_thresh10,run,10000.0,45,0.21664,0.3126555555555556,100000,100
etc_v3_thresh10,run,10000.0,46,0.20245,0.2967222222222222,100000,100
etc_v3_thresh10,run,10000.0,47,0.18227,0.2647,100000,100
etc_v3_thresh10,run,10000.0,48,0.12116,0.2009,100000,100
etc_v3_thresh10,run,10000.0,49,0.23599,0.3261111111111111,100000,100
etc_v3_thresh10,run,10000.0,50,0.1605,0.2519,100000,100
etc_v3_thresh10,run,10000.0,51,0.16411,0.2526222222222222,100000,100
etc_v3_thresh10,run,10000.0,52,0.19201,0.2796888888888889,100000,100
etc_v3_thresh10,run,10000.0,53,0.29797,0.3968555555555556,100000,100
etc_v3_thresh10,run,10000.0,54,0.17283,0.2635,100000,100
etc_v3_thresh10,run,10000.0,55,0.15335,0.2431666666666666,100000,100
etc_v3_thresh10,run,10000.0,56,0.21554,0.3119111111111111,100000,100
etc_v3_thresh10,run,10000.0,57,0.34011,0.4522,100000,100
etc_v3_thresh10,run,10000.0,58,0.18957,0.2780888888888889,100000,100
etc_v3_thresh10,run,10000.0,59,0.19941,0.2828111111111111,100000,100
etc_v3_thresh10,run,10000.0,60,0.24249,0.3333666666666666,100000,100
etc_v3_thresh10,run,10000.0,61,0.26826,0.3645555555555556,100000,100
etc_v3_thresh10,run,10000.0,62,0.17074,0.2569555555555555,100000,100
etc_v3_thresh10,run,10000.0,63,0.22279,0.3089111111111111,100000,100
etc_v3_thresh10,run,10000.0,64,0.29796,0.3946,100000,100
etc_v3_thresh10,run,10000.0,65,0.17175,0.2576,100000,100
etc_v3_thresh10,run,10000.0,66,0.35146,0.4637222222222222,100000,100
etc_v3_thresh10,run,10000.0,67,0.19489,0.2830333333333333,100000,100
etc_v3_thresh10,run,10000.0,68,0.2014,0.2990888888888889,100000,100
etc_v3_thresh10,run,10000.0,69,0.16577,0.2460666666666666,100000,100
etc_v3_thresh10,run,10000.0,70,0.31967,0.4139555555555556,100000,100
etc_v3_thresh10,run,10000.0,71,0.11908,0.2046111111111111,100000,100
etc_v3_thresh10,run,10000.0,72,0.13542,0.2154,100000,100
etc_v3_thresh10,run,10000.0,73,0.30088,0.4010444444444444,100000,100
etc_v3_thresh10,run,10000.0,74,0.22841,0.3281777777777778,100000,100
etc_v3_thresh10,run,10000.0,75,0.25546,0.3599555555555555,100000,100
etc_v3_thresh10,run,10000.0,76,0.23652,0.3391555555555555,100000,100
etc_v3_thresh10,run,10000.0,77,0.26709,0.3532666666666667,100000,100
etc_v3_thresh10,run,10000.0,78,0.24906,0.3421555555555555,100000,100
etc_v3_thresh10,run,10000.0,79,0.34245,0.4565777777777778,100000,100
etc_v3_thresh10,run,10000.0,80,0.19663,0.2874444444444444,100000,100
etc_v3_thresh10,run,10000.0,81,0.32247,0.4244444444444444,100000,100
etc_v3_thresh10,run,10000.0,82,0.12017,0.2017555555555555,100000,100
etc_v3_thresh10,run,10000.0,83,0.21236,0.3020111111111111,100000,100
etc_v3_thresh10,run,10000.0,84,0.15638,0.2511,100000,100
etc_v3_thresh10,run,10000.0,85,0.33827,0.4361555555555556,100000,100
etc_v3_thresh10,run,10000.0,86,0.02765,0.0968,100000,100
etc_v3_thresh10,run,10000.0,87,0.16749,0.2487444444444444,100000,100
etc_v3_thresh10,run,10000.0,88,0.14868,0.2256555555555555,100000,100
etc_v3_thresh10,run,10000.0,89,0.25174,0.3531111111111111,100000,100
etc_v3_thresh10,run,10000.0,90,0.20381,0.2921888888888889,100000,100
etc_v3_thresh10,run,10000.0,91,0.26249,0.3578555555555555,100000,100
etc_v3_thresh10,run,10000.0,92,0.19325,0.2925333333333333,100000,100
etc_v3_thresh10,run,10000.0,93,0.09443,0.1738333333333333,100000,100
etc_v3_thresh10,run,10000.0,94,0.101,0.1787444444444444,100000,100
etc_v3_thresh10,run,10000.0,95,0.1304,0.2138555555555555,100000,100
etc_v3_thresh10,run,10000.0,96,0.17135,0.2587333333333333,100000,100
etc_v3_thresh10,run,10000.0,97,0.30096,0.4049444444444444,100000,100
etc_v3_thresh10,run,10000.0,98,0.2461,0.3431888888888889,100000,100
etc_v3_thresh10,run,10000.0,99,0.22496,0.3159555555555555,100000,100
etc_v3_thresh10,run,20000.0,0,0.08448,0.2707,100000,100
etc_v3_thresh10,run,20000.0,1,0.03139,0.1791125,100000,100
etc_v3_thresh10,run,20000.0,2,0.10187,0.2874875,100000,100
etc_v3_thresh10,run,20000.0,3,0.1365,0.324675,100000,100
etc_v3_thresh10,run,20000.0,4,0.15892,0.33415,100000,100
etc_v3_thresh10,run,20000.0,5,0.03791,0.20555,100000,100
etc_v3_thresh10,run,20000.0,6,0.02349,0.1882,100000,100
etc_v3_thresh10,run,20000.0,7,0.06627,0.2431875,100000,100
etc_v3_thresh10,run,20000.0,8,0.14463,0.3349875,100000,100
etc_v3_thresh10,run,20000.0,9,0.05055,0.2149375,100000,100
etc_v3_thresh10,run,20000.0,10,0.134,0.3115375,100000,100
etc_v3_thresh10,run,20000.0,11,0.21129,0.4084,100000,100
etc_v3_thresh10,run,20000.0,12,0.15262,0.33955,100000,100
etc_v3_thresh10,run,20000.0,13,0.1225,0.3039875,100000,100
etc_v3_thresh10,run,20000.0,14,0.06083,0.239175,100000,100
etc_v3_thresh10,run,20000.0,15,0.11589,0.2892125,100000,100
etc_v3_thresh10,run,20000.0,16,0.06525,0.237525,100000,100
etc_v3_thresh10,run,20000.0,17,0.1392,0.3235375,100000,100
etc_v3_thresh10,run,20000.0,18,0.10192,0.2813625,100000,100
etc_v3_thresh10,run,20000.0,19,0.15639,0.34855,100000,100
etc_v3_thresh10,run,20000.0,20,0.08482,0.2652375,100000,100
etc_v3_thresh10,run,20000.0,21,0.09634,0.266925,100000,100
etc_v3_thresh10,run,20000.0,22,0.13452,0.3230375,100000,100
etc_v3_thresh10,run,20000.0,23,0.2457,0.455875,100000,100
etc_v3_thresh10,run,20000.0,24,0.21108,0.416425,100000,100
etc_v3_thresh10,run,20000.0,25,0.19189,0.4086375,100000,100
etc_v3_thresh10,run,20000.0,26,0.17428,0.374925,100000,100
etc_v3_thresh10,run,20000.0,27,0.15966,0.3569375,100000,100
etc_v3_thresh10,run,20000.0,28,0.1405,0.3290625,100000,100
etc_v3_thresh10,run,20000.0,29,0.08804,0.2747125,100000,100
etc_v3_thresh10,run,20000.0,30,0.14376,0.328325,100000,100
etc_v3_thresh10,run,20000.0,31,0.10263,0.2899125,100000,100
etc_v3_thresh10,run,20000.0,32,0.12184,0.3136875,100000,100
etc_v3_thresh10,run,20000.0,33,0.11571,0.31995,100000,100
etc_v3_thresh10,run,20000.0,34,0.1745,0.3604375,100000,100
etc_v3_thresh10,run,20000.0,35,0.04958,0.2223625,100000,100
etc_v3_thresh10,run,20000.0,36,0.1069,0.2788,100000,100
etc_v3_thresh10,run,20000.0,37,0.1997,0.41165,100000,100
etc_v3_thresh10,run,20000.0,38,0.20342,0.4060125,100000,100
etc_v3_thresh10,run,20000.0,39,0.1541,0.3478,100000,100
etc_v3_thresh10,run,20000.0,40,0.16739,0.3621,100000,100
etc_v3_thresh10,run,20000.0,41,0.1209,0.3095375,100000,100
etc_v3_thresh10,run,20000.0,42,0.16751,0.3688625,100000,100
etc_v3_thresh10,run,20000.0,43,0.1206,0.29935,100000,100
etc_v3_thresh10,run,20000.0,44,0.0821,0.249175,100000,100
etc_v3_thresh10,run,20000.0,45,0.10827,0.2839625,100000,100
etc_v3_thresh10,run,20000.0,46,0.11938,0.306225,100000,100
etc_v3_thresh10,run,20000.0,47,0.03814,0.1991,100000,100
etc_v3_thresh10,run,20000.0,48,0.24837,0.456925,100000,100
etc_v3_thresh10,run,20000.0,49,0.07571,0.2687,100000,100
etc_v3_thresh10,run,20000.0,50,0.14259,0.3223625,100000,100
etc_v3_thresh10,run,20000.0,51,0.08711,0.273125,100000,100
etc_v3_thresh10,run,20000.0,52,0.11194,0.2889875,100000,100
etc_v3_thresh10,run,20000.0,53,0.18067,0.3893125,100000,100
etc_v3_thresh10,run,20000.0,54,0.08267,0.2487,100000,100
etc_v3_thresh10,run,20000.0,55,0.08128,0.2587625,100000,100
etc_v3_thresh10,run,20000.0,56,0.16051,0.35465,100000,100
etc_v3_thresh10,run,20000.0,57,0.05333,0.2243625,100000,100
etc_v3_thresh10,run,20000.0,58,0.12139,0.3041625,100000,100
etc_v3_thresh10,run,20000.0,59,0.18069,0.3666125,100000,100
etc_v3_thresh10,run,20000.0,60,0.03654,0.1956875,100000,100
etc_v3_thresh10,run,20000.0,61,0.10075,0.2781625,100000,100
etc_v3_thresh10,run,20000.0,62,0.19011,0.38695,100000,100
etc_v3_thresh10,run,20000.0,63,0.1809,0.3878125,100000,100
etc_v3_thresh10,run,20000.0,64,0.08808,0.2629625,100000,100
etc_v3_thresh10,run,20000.0,65,0.18685,0.388325,100000,100
etc_v3_thresh10,run,20000.0,66,0.09375,0.279325,100000,100
etc_v3_thresh10,run,20000.0,67,0.04024,0.1985375,100000,100
etc_v3_thresh10,run,20000.0,68,0.08399,0.26365,100000,100
etc_v3_thresh10,run,20000.0,69,0.03896,0.2092125,100000,100
etc_v3_thresh10,run,20000.0,70,0.04138,0.22275,100000,100
etc_v3_thresh10,run,20000.0,71,0.11065,0.2871375,100000,100
etc_v3_thresh10,run,20000.0,72,0.08715,0.2659,100000,100
etc_v3_thresh10,run,20000.0,73,0.20195,0.39555,100000,100
etc_v3_thresh10,run,20000.0,74,0.11653,0.2988375,100000,100
etc_v3_thresh10,run,20000.0,75,0.09349,0.281825,100000,100
etc_v3_thresh10,run,20000.0,76,0.09086,0.270625,100000,100
etc_v3_thresh10,run,20000.0,77,0.19986,0.404225,100000,100
etc_v3_thresh10,run,20000.0,78,0.04897,0.2184,100000,100
etc_v3_thresh10,run,20000.0,79,0.19917,0.395225,100000,100
etc_v3_thresh10,run,20000.0,80,0.0295,0.207,100000,100
etc_v3_thresh10,run,20000.0,81,0.11606,0.3062875,100000,100
etc_v3_thresh10,run,20000.0,82,0.11558,0.295625,100000,100
etc_v3_thresh10,run,20000.0,83,0.0188,0.1882875,100000,100
etc_v3_thresh10,run,20000.0,84,0.22143,0.4237875,100000,100
etc_v3_thresh10,run,20000.0,85,0.0227,0.191175,100000,100
etc_v3_thresh10,run,20000.0,86,0.09905,0.2891625,100000,100
etc_v3_thresh10,run,20000.0,87,0.19679,0.4050875,100000,100
etc_v3_thresh10,run,20000.0,88,0.08296,0.2499375,100000,100
etc_v3_thresh10,run,20000.0,89,0.20998,0.41505,100000,100
etc_v3_thresh10,run,20000.0,90,0.12603,0.311275,100000,100
etc_v3_thresh10,run,20000.0,91,0.15663,0.33895,100000,100
etc_v3_thresh10,run,20000.0,92,0.10983,0.2762625,100000,100
etc_v3_thresh10,run,20000.0,93,0.13549,0.324875,100000,100
etc_v3_thresh10,run,20000.0,94,0.10762,0.2802625,100000,100
etc_v3_thresh10,run,20000.0,95,0.10287,0.2761625,100000,100
etc_v3_thresh10,run,20000.0,96,0.06644,0.2385,100000,100
etc_v3_thresh10,run,20000.0,97,0.13814,0.3269375,100000,100
etc_v3_thresh10,run,20000.0,98,0.09521,0.2847625,100000,100
etc_v3_thresh10,run,20000.0,99,0.21776,0.413925,100000,100
etc_v3_thresh2_mdiff,run,6000.0,0,0.30963,0.3788085106382978,100000,100
etc_v3_thresh2_mdiff,run,6000.0,1,0.32525,0.3834574468085106,100000,100
etc_v3_thresh2_mdiff,run,6000.0,2,0.29285,0.345031914893617,100000,100
etc_v3_thresh2_mdiff,run,6000.0,3,0.32879,0.3935851063829787,100000,100
etc_v3_thresh2_mdiff,run,6000.0,4,0.18067,0.2348617021276595,100000,100
etc_v3_thresh2_mdiff,run,6000.0,5,0.23113,0.2853085106382979,100000,100
etc_v3_thresh2_mdiff,run,6000.0,6,0.12865,0.1706489361702127,100000,100
etc_v3_thresh2_mdiff,run,6000.0,7,0.16031,0.2121382978723404,100000,100
etc_v3_thresh2_mdiff,run,6000.0,8,0.21576,0.2716808510638298,100000,100
etc_v3_thresh2_mdiff,run,6000.0,9,0.18253,0.2397553191489361,100000,100
etc_v3_thresh2_mdiff,run,6000.0,10,0.16774,0.2154787234042553,100000,100
etc_v3_thresh2_mdiff,run,6000.0,11,0.21872,0.2712978723404255,100000,100
etc_v3_thresh2_mdiff,run,6000.0,12,0.28091,0.3391702127659574,100000,100
etc_v3_thresh2_mdiff,run,6000.0,13,0.24619,0.2996914893617021,100000,100
etc_v3_thresh2_mdiff,run,6000.0,14,0.2311,0.2806382978723404,100000,100
etc_v3_thresh2_mdiff,run,6000.0,15,0.38102,0.442095744680851,100000,100
etc_v3_thresh2_mdiff,run,6000.0,16,0.26088,0.3158510638297872,100000,100
etc_v3_thresh2_mdiff,run,6000.0,17,0.28146,0.3386382978723404,100000,100
etc_v3_thresh2_mdiff,run,6000.0,18,0.2525,0.3066808510638298,100000,100
etc_v3_thresh2_mdiff,run,6000.0,19,0.1202,0.1653829787234042,100000,100
etc_v3_thresh2_mdiff,run,6000.0,20,0.25856,0.3201702127659575,100000,100
etc_v3_thresh2_mdiff,run,6000.0,21,0.40582,0.4710531914893617,100000,100
etc_v3_thresh2_mdiff,run,6000.0,22,0.26227,0.3249893617021276,100000,100
etc_v3_thresh2_mdiff,run,6000.0,23,0.22457,0.275563829787234,100000,100
etc_v3_thresh2_mdiff,run,6000.0,24,0.26728,0.3256808510638297,100000,100
etc_v3_thresh2_mdiff,run,6000.0,25,0.15479,0.2041063829787234,100000,100
etc_v3_thresh2_mdiff,run,6000.0,26,0.14009,0.1797872340425532,100000,100
etc_v3_thresh2_mdiff,run,6000.0,27,0.26293,0.3149893617021276,100000,100
etc_v3_thresh2_mdiff,run,6000.0,28,0.31561,0.3778617021276595,100000,100
etc_v3_thresh2_mdiff,run,6000.0,29,0.23327,0.2862872340425532,100000,100
etc_v3_thresh2_mdiff,run,6000.0,30,0.21006,0.2661702127659574,100000,100
etc_v3_thresh2_mdiff,run,6000.0,31,0.21479,0.2701808510638298,100000,100
etc_v3_thresh2_mdiff,run,6000.0,32,0.17253,0.2237234042553191,100000,100
